tv_budget_k,digital_budget_k,discount_rate,inventory_index,store_tier,weekly_sales
210.53293759650887,184.7661913699458,0.24025653601628674,622.7150664240871,premium,105402.37441516167
158.8870174137962,154.76575406302823,0.07745101667674961,710.058441203707,standard,114588.8581914546
153.70129281710064,123.78033681652175,0.23421287247570455,757.2186136992788,flagship,92650.02091007348
175.05613310965293,148.15970109130396,0.11893622934237053,626.282661959885,premium,113312.57697876223
190.14820137229006,158.9582441842146,0.056649816881856246,,standard,108593.46373023446
160.99441011437295,134.05286154698462,0.12244840062452725,581.5317406317951,,103156.39367387458
168.30482795885496,136.35025736410054,0.032273240718783236,804.365650580721,,104380.07702731788
171.9056007780205,145.6015134819827,0.08021504875905783,732.386101187695,standard,103236.06171006185
141.9972941964063,129.97574606653762,0.06657588613028928,837.6525321993539,standard,112221.7649179811
173.7862011801762,132.31590830314232,0.27391504437885017,597.948918434372,standard,76510.56005086709
160.3983269006511,154.33777125108134,0.1382922564579822,678.2196834552938,,80829.60907900258
423.7535172763501,199.11883756260184,0.16721064708327346,948.5037412872286,standard,121080.48046643913
161.8937147692429,136.38858840830886,0.044006803229256625,924.2957514708573,standard,97912.33422784536
195.9988850740463,133.72953544851913,0.04477672771764546,577.5542618412372,flagship,106170.05132078141
193.28315944433714,158.364675090626,0.18036232925085424,935.1541023974478,premium,106828.87136371798
140.8688757747786,103.80171752626852,0.11446318090067842,728.7174943474226,flagship,91436.4718260694
136.28676094490706,118.64767732684933,0.10419460042779247,644.6292414184522,premium,104688.00094782714
164.40800294226813,146.28140030277004,0.07081476058487748,919.6664131470774,standard,108007.1100858793
203.19009409928051,180.41444335482936,0.21956011522494273,945.1723599793658,flagship,123083.23991870758
159.93662407481008,129.15119387041494,0.2655211859807565,436.3938555116623,standard,71524.65923949967
157.03459563154843,127.87321614104533,0.12221685883149122,939.2372885886203,flagship,110342.38783795845
78.49227410901166,69.60912856224394,0.12405583165162506,734.2300116228266,standard,66999.08764429053
166.11063877287668,111.03392292746193,0.10305251261018256,729.9605869152178,standard,97226.7165351097
343.6861696599629,151.36299716488548,0.07374155592968323,752.1209949251751,premium,98172.53913332126
195.56405290915737,153.84915929134925,0.10862143797447546,968.0409996305833,standard,109946.77062127873
195.021729195943,166.16760620208174,0.23541797912441983,995.4886056395142,standard,108688.76437360716
168.52544306918506,132.70235879045134,0.050843162180134516,856.2619964069016,standard,118795.5946639154
172.0494759779926,150.0072987299959,0.23492444546520233,922.0242350165404,standard,99316.07947106737
209.1296688924877,169.17231219156417,0.043760518844363716,1123.5837098360373,premium,131907.03494452935
175.25011904226716,153.96849892154395,,800.9269238174304,premium,92170.21087563336
99.39348339408582,108.12268418391935,0.22163003721216648,651.6998807967426,standard,71044.64935918179
215.70033883224028,195.57047712565148,0.11482895338365925,882.0316249006287,standard,102267.55458978642
142.28118384937736,128.03591093293002,0.24906449874625797,908.9474421685629,standard,75669.57900642691
228.13511067538946,200.80750688890515,0.22059691764086808,780.0065276341521,standard,107393.7431223824
239.29514389816586,191.83075505234183,0.1902746198393332,775.0365834796197,premium,117588.38951827839
206.6853886375386,160.23448730935092,0.11990743649484131,1913.1854119891282,premium,128949.94601992192
211.64404953692096,163.3968831760895,0.06405923624850662,765.4707452158447,standard,112662.27700850296
245.02295448859152,203.26785633645363,0.17879895900703272,670.4117202978953,standard,104500.73957628074
141.4256493004423,133.64984702362858,0.08103482374233478,402.3019548722575,premium,92998.38292073985
188.88481432716947,146.13298419228184,0.24980779633397016,927.1470234866995,,95310.90829295888
188.3673147354721,160.08520061552312,0.2497955732565873,995.3136642180536,premium,112768.86804258349
146.1511617429067,104.87747034124956,0.15375265259741747,629.5575672148757,premium,79545.94599151167
